PerformanceID,CampaignID,AdFormat,Impressions,Clicks,Cost,CampaignName,Objective,StartDate,EndDate,Budget,TargetGender,TargetAgeGroup,TargetInterests,AdPlatform,Company,CampaignDurationDays,CPM,CPC,CTR,CostPerDay,Year,Month,MonthNum
ADP-2920,CAMP-300,Story Ad,280986,1108,4198.68,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,14.94,3.7894,0.394325696,102.4068,2024,Oct,10
ADP-2921,CAMP-300,Video Ad,247632,1712,3983.59,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,16.09,2.3269,0.691348453,97.1607,2024,Oct,10
ADP-2922,CAMP-300,Image Ad,185537,251,2649.37,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,14.28,10.5553,0.135282989,64.6188,2024,Oct,10
ADP-2923,CAMP-300,Story Ad,307085,1387,4088.19,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,13.31,2.9475,0.451666477,99.712,2024,Oct,10
ADP-2924,CAMP-300,Story Ad,100421,205,1522.26,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,15.16,7.4257,0.204140568,37.1283,2024,Oct,10
ADP-2925,CAMP-300,Image Ad,358524,1627,4662.16,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,13,2.8655,0.453805045,113.7112,2024,Oct,10
ADP-2926,CAMP-300,Carousel Ad,126018,798,2521.29,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,20.01,3.1595,0.63324287,61.4949,2024,Oct,10
ADP-2927,CAMP-300,Carousel Ad,152478,1303,2395.26,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,15.71,1.8383,0.854549509,58.421,2024,Oct,10
ADP-2928,CAMP-300,Image Ad,108935,514,1494.34,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,13.72,2.9073,0.471841006,36.4473,2024,Oct,10
ADP-2929,CAMP-300,Video Ad,193397,1360,3898.92,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,20.16,2.8669,0.703216699,95.0956,2024,Oct,10
ADP-2930,CAMP-300,Story Ad,161871,1236,2834.8,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.51,2.2935,0.763570992,69.1415,2024,Oct,10
ADP-2931,CAMP-300,Image Ad,93948,267,1657.58,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.64,6.2082,0.28419977,40.4288,2024,Oct,10
ADP-2932,CAMP-300,Carousel Ad,155414,729,2555.26,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,16.44,3.5052,0.469069711,62.3234,2024,Oct,10
ADP-2933,CAMP-300,Carousel Ad,150933,495,2208.38,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,14.63,4.4614,0.327960088,53.8629,2024,Oct,10
ADP-2934,CAMP-300,Story Ad,77266,192,1199.15,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,15.52,6.2456,0.248492222,29.2476,2024,Oct,10
ADP-2935,CAMP-300,Image Ad,213430,950,3851.29,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,18.04,4.054,0.445110809,93.9339,2024,Oct,10
ADP-2936,CAMP-300,Image Ad,98794,430,1705.09,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.26,3.9653,0.435249104,41.5876,2024,Oct,10
ADP-2937,CAMP-300,Image Ad,77546,181,1369.13,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.66,7.5643,0.233409847,33.3934,2024,Oct,10
ADP-2938,CAMP-300,Image Ad,230599,1016,4089.37,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.73,4.025,0.440591676,99.7407,2024,Oct,10
ADP-2939,CAMP-300,Video Ad,98349,173,2138.48,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,21.74,12.3612,0.175904178,52.158,2024,Oct,10
ADP-2940,CAMP-300,Video Ad,97685,399,1751.34,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.93,4.3893,0.408455751,42.7156,2024,Oct,10
ADP-2941,CAMP-300,Image Ad,270166,290,4911.79,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,18.18,16.9372,0.107341412,119.7998,2024,Oct,10
ADP-2942,CAMP-300,Video Ad,154024,1329,2783.43,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,18.07,2.0944,0.862852542,67.8885,2024,Oct,10
ADP-2943,CAMP-300,Image Ad,143842,1688,1949.88,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,13.56,1.1551,1.173509823,47.558,2024,Oct,10
ADP-2944,CAMP-300,Carousel Ad,290455,576,4737.5,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,16.31,8.2248,0.198309549,115.5488,2024,Oct,10
ADP-2945,CAMP-300,Story Ad,304533,544,3903.73,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,12.82,7.176,0.178634171,95.2129,2024,Oct,10
ADP-2946,CAMP-300,Video Ad,132332,1158,2186.63,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,16.52,1.8883,0.875071789,53.3324,2024,Oct,10
ADP-2947,CAMP-300,Carousel Ad,68206,407,1377.23,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,20.19,3.3839,0.596721696,33.591,2024,Oct,10
ADP-2948,CAMP-300,Image Ad,85636,1061,1486.23,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,17.36,1.4008,1.238964921,36.2495,2024,Oct,10
ADP-2949,CAMP-300,Carousel Ad,209236,1334,4239.96,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,20.26,3.1784,0.63755759,103.4137,2024,Oct,10
ADP-2950,CAMP-300,Video Ad,157382,1928,3103.53,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,19.72,1.6097,1.225044795,75.6959,2024,Oct,10
ADP-2951,CAMP-300,Image Ad,75155,1075,1049.03,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,13.96,0.9758,1.43037722,25.5861,2024,Oct,10
ADP-2952,CAMP-300,Carousel Ad,115049,984,2336.93,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,20.31,2.3749,0.855287747,56.9983,2024,Oct,10
ADP-2953,CAMP-300,Video Ad,243005,109,4862.09,Winter Traffic Campaign,Engagement,16/10/2024,26/11/2024,281281.03,Female,25-34,"art, photography",Instagram,Puget Energy,41,20.01,44.6063,0.044855044,118.5876,2024,Oct,10
ADP-2954,CAMP-301,Carousel Ad,160820,824,1085.69,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,6.75,1.3176,0.512374083,33.9278,2025,May,5
ADP-2955,CAMP-301,Story Ad,350010,940,1500.49,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.29,1.5963,0.268563755,46.8903,2025,May,5
ADP-2956,CAMP-301,Carousel Ad,527548,1189,2258.61,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.28,1.8996,0.225382335,70.5816,2025,May,5
ADP-2957,CAMP-301,Image Ad,239267,1316,1048.81,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.38,0.797,0.550013165,32.7753,2025,May,5
ADP-2958,CAMP-301,Story Ad,491876,786,1807.82,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.68,2.3,0.159796371,56.4944,2025,May,5
ADP-2959,CAMP-301,Image Ad,427863,1795,1694.44,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.96,0.944,0.419526811,52.9512,2025,May,5
ADP-2960,CAMP-301,Video Ad,383728,1663,2664.03,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,6.94,1.6019,0.433379894,83.2509,2025,May,5
ADP-2961,CAMP-301,Video Ad,795004,1160,3288.73,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.14,2.8351,0.145911216,102.7728,2025,May,5
ADP-2962,CAMP-301,Image Ad,525279,477,2412.74,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.59,5.0582,0.090808884,75.3981,2025,May,5
ADP-2963,CAMP-301,Story Ad,1000281,1126,4450.04,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.45,3.9521,0.112568368,139.0638,2025,May,5
ADP-2964,CAMP-301,Story Ad,713768,647,3175.34,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.45,4.9078,0.0906457,99.2294,2025,May,5
ADP-2965,CAMP-301,Image Ad,265151,818,1083.78,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.09,1.3249,0.308503457,33.8681,2025,May,5
ADP-2966,CAMP-301,Story Ad,372237,1447,1672.94,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.49,1.1561,0.388730835,52.2794,2025,May,5
ADP-2967,CAMP-301,Image Ad,479890,605,2374.39,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.95,3.9246,0.126070558,74.1997,2025,May,5
ADP-2968,CAMP-301,Story Ad,984850,1901,3478.87,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.53,1.83,0.193024318,108.7147,2025,May,5
ADP-2969,CAMP-301,Image Ad,830646,1015,3657.82,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.4,3.6038,0.122194051,114.3069,2025,May,5
ADP-2970,CAMP-301,Story Ad,425262,187,1880.1,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.42,10.054,0.043972892,58.7531,2025,May,5
ADP-2971,CAMP-301,Story Ad,690828,464,3086.3,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.47,6.6515,0.067165778,96.4469,2025,May,5
ADP-2972,CAMP-301,Story Ad,591994,1305,2202.75,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.72,1.6879,0.220441423,68.8359,2025,May,5
ADP-2973,CAMP-301,Video Ad,684919,727,4334,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,6.33,5.9615,0.106143938,135.4375,2025,May,5
ADP-2974,CAMP-301,Video Ad,322958,860,2642.91,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,8.18,3.0732,0.266288496,82.5909,2025,May,5
ADP-2975,CAMP-301,Carousel Ad,953349,1101,3806.01,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.99,3.4569,0.115487613,118.9378,2025,May,5
ADP-2976,CAMP-301,Story Ad,845269,1588,3588.46,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.25,2.2597,0.187869187,112.1394,2025,May,5
ADP-2977,CAMP-301,Carousel Ad,342551,724,1484.27,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.33,2.0501,0.211355389,46.3834,2025,May,5
ADP-2978,CAMP-301,Story Ad,609009,1660,2729.81,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.48,1.6445,0.272573969,85.3066,2025,May,5
ADP-2979,CAMP-301,Carousel Ad,813175,685,3323.94,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.09,4.8525,0.08423771,103.8731,2025,May,5
ADP-2980,CAMP-301,Story Ad,399051,475,1749.97,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.39,3.6841,0.119032404,54.6866,2025,May,5
ADP-2981,CAMP-301,Image Ad,812498,549,2951.88,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.63,5.3768,0.067569397,92.2462,2025,May,5
ADP-2982,CAMP-301,Image Ad,328153,783,1497.51,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.56,1.9125,0.23860821,46.7972,2025,May,5
ADP-2983,CAMP-301,Carousel Ad,694230,1154,3982.7,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,5.74,3.4512,0.166227331,124.4594,2025,May,5
ADP-2984,CAMP-301,Story Ad,248574,303,1090.41,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,4.39,3.5987,0.121895291,34.0753,2025,May,5
ADP-2985,CAMP-301,Video Ad,358633,1133,2056.1,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,5.73,1.8147,0.315921848,64.2531,2025,May,5
ADP-2986,CAMP-301,Image Ad,1134706,720,4422.88,Product Launch Engagement Campaign,Reach,31/5/2025,2/7/2025,248164.21,All,18-24,art,Facebook,Alliant Energy,32,3.9,6.1429,0.06345256,138.215,2025,May,5
ADP-2987,CAMP-302,Story Ad,466197,1791,2388.3,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,5.12,1.3335,0.384172356,91.8577,2025,Aug,8
ADP-2988,CAMP-302,Image Ad,690923,885,3641.98,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,5.27,4.1152,0.128089527,140.0762,2025,Aug,8
ADP-2989,CAMP-302,Image Ad,658621,1603,3969.27,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,6.03,2.4762,0.24338732,152.6642,2025,Aug,8
ADP-2990,CAMP-302,Video Ad,212338,1886,1707.24,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.04,0.9052,0.888206539,65.6631,2025,Aug,8
ADP-2991,CAMP-302,Image Ad,649138,508,3249.02,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,5.01,6.3957,0.078257628,124.9623,2025,Aug,8
ADP-2992,CAMP-302,Story Ad,341350,761,1958.23,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,5.74,2.5732,0.222938333,75.3165,2025,Aug,8
ADP-2993,CAMP-302,Carousel Ad,356236,1665,3489.92,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,9.8,2.096,0.467386789,134.2277,2025,Aug,8
ADP-2994,CAMP-302,Story Ad,261908,1830,2189.81,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.36,1.1966,0.698718634,84.2235,2025,Aug,8
ADP-2995,CAMP-302,Carousel Ad,201434,503,2111.13,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,10.48,4.1971,0.249709582,81.1973,2025,Aug,8
ADP-2996,CAMP-302,Story Ad,632981,953,3936.43,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,6.22,4.1306,0.150557442,151.4012,2025,Aug,8
ADP-2997,CAMP-302,Video Ad,265459,1686,2493.61,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,9.39,1.479,0.635126328,95.9081,2025,Aug,8
ADP-2998,CAMP-302,Video Ad,109050,884,1115.6,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,10.23,1.262,0.810637322,42.9077,2025,Aug,8
ADP-2999,CAMP-302,Carousel Ad,671278,1527,4669.7,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,6.96,3.0581,0.227476545,179.6038,2025,Aug,8
ADP-3000,CAMP-302,Carousel Ad,511576,482,4429.08,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.66,9.189,0.09421865,170.3492,2025,Aug,8
ADP-3001,CAMP-302,Story Ad,622850,731,4913.19,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,7.89,6.7212,0.117363731,188.9688,2025,Aug,8
ADP-3002,CAMP-302,Carousel Ad,487659,728,4598.32,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,9.43,6.3164,0.149284644,176.8585,2025,Aug,8
ADP-3003,CAMP-302,Carousel Ad,372749,1987,3575.5,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,9.59,1.7994,0.533066487,137.5192,2025,Aug,8
ADP-3004,CAMP-302,Video Ad,291368,1078,2422.23,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.31,2.247,0.369978858,93.1627,2025,Aug,8
ADP-3005,CAMP-302,Story Ad,235471,308,1019.99,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,4.33,3.3117,0.13080167,39.2304,2025,Aug,8
ADP-3006,CAMP-302,Carousel Ad,335384,766,3456.45,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,10.31,4.5123,0.228394914,132.9404,2025,Aug,8
ADP-3007,CAMP-302,Story Ad,212857,1035,1133.91,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,5.33,1.0956,0.486241937,43.6119,2025,Aug,8
ADP-3008,CAMP-302,Story Ad,477160,966,2593,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,5.43,2.6843,0.202447816,99.7308,2025,Aug,8
ADP-3009,CAMP-302,Story Ad,247003,1956,2045.8,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.28,1.0459,0.791893216,78.6846,2025,Aug,8
ADP-3010,CAMP-302,Carousel Ad,663448,1290,4533.94,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,6.83,3.5147,0.19443875,174.3823,2025,Aug,8
ADP-3011,CAMP-302,Video Ad,188546,1682,1574.46,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.35,0.9361,0.892089994,60.5562,2025,Aug,8
ADP-3012,CAMP-302,Carousel Ad,204388,408,1673.85,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,8.19,4.1026,0.19962033,64.3788,2025,Aug,8
ADP-3013,CAMP-302,Video Ad,121692,309,1358.08,Summer Traffic Campaign,Engagement,23/8/2025,18/9/2025,211900.26,All,25-34,"food, fashion",Facebook,Toll Brothers,26,11.16,4.3951,0.253919732,52.2338,2025,Aug,8
ADP-3014,CAMP-303,Image Ad,162385,582,1868.85,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,11.51,3.2111,0.358407488,50.5095,2025,Apr,4
ADP-3015,CAMP-303,Video Ad,279640,901,4708.54,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,16.84,5.2259,0.322199971,127.2578,2025,Apr,4
ADP-3016,CAMP-303,Video Ad,387495,184,4496.96,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,11.61,24.44,0.047484484,121.5395,2025,Apr,4
ADP-3017,CAMP-303,Story Ad,226148,1542,2502.15,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,11.06,1.6227,0.681854361,67.6257,2025,Apr,4
ADP-3018,CAMP-303,Story Ad,181041,262,2024.38,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,11.18,7.7266,0.1447186,54.713,2025,Apr,4
ADP-3019,CAMP-303,Video Ad,260021,1775,3676.13,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,14.14,2.0711,0.682637172,99.3549,2025,Apr,4
ADP-3020,CAMP-303,Story Ad,214457,1259,1648.31,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,7.69,1.3092,0.587064073,44.5489,2025,Apr,4
ADP-3021,CAMP-303,Story Ad,92126,1451,1211.89,Product Launch Reach Campaign,Brand Awareness,6/4/2025,13/5/2025,448190.79,Female,35-44,"health, fitness",Facebook,Alliant Energy,37,13.15,0.8352,1.575016825,32.7538,2025,Apr,4
